job_id,company_id,job_title_short,job_title,job_location,job_via,job_schedule_type,job_work_from_home,search_location,job_posted_date,job_no_degree_mention,job_health_insurance,job_country,salary_rate,salary_year_avg,salary_hour_avg
122215,5207,Data Engineer,Sr. Data Engineer (Full Time),"Minneapolis, MN",via Indeed,Full-time,FALSE,"Texas, United States",8/30/2023,TRUE,FALSE,United States,year,117500,
122387,162,Senior Data Scientist,Senior Data Scientist,Anywhere,via LinkedIn,Full-time,TRUE,"Texas, United States",4/27/2023,FALSE,FALSE,United States,year,115000,
122594,5220,Data Analyst,Data Analysis & Systems Integration Supervisor,"Clearwater, FL",via LinkedIn,Full-time,FALSE,"Florida, United States",9/19/2023,FALSE,TRUE,United States,year,91510,
123054,5238,Data Engineer,Data Engineer,"Washington, DC",via Indeed,Full-time,FALSE,"Illinois, United States",3/1/2023,TRUE,TRUE,United States,year,112601,
123253,2082,Data Engineer,Data Engineer (Multiple Levels),"Reston, VA",via LinkedIn,Full-time,FALSE,"Florida, United States",3/29/2023,FALSE,TRUE,United States,year,122340,
124113,27,Data Engineer,Sr. Data Engineer,"Charlotte, NC",via Indeed,Full-time,FALSE,Sudan,4/25/2023,TRUE,TRUE,Sudan,year,135000,
124331,2186,Senior Data Analyst,Senior Marketing Data Analyst,"Herzliya, Israel",via Ai-Jobs.net,Full-time,FALSE,Israel,3/10/2023,TRUE,FALSE,Israel,year,111175,
125087,5332,Data Engineer,Lead Data Engineer,"London, UK",via Ai-Jobs.net,Full-time,FALSE,United Kingdom,2/2/2023,FALSE,FALSE,United Kingdom,year,131580,
125546,1795,Data Engineer,Python Data Engineer,United States,via LinkedIn,Full-time and Contractor,FALSE,"California, United States",11/28/2023,TRUE,FALSE,United States,year,135000,
126025,4171,Senior Data Engineer,Sr Data Infrastructure Engineer,"Barcelona, Spain",via Ai-Jobs.net,Full-time,FALSE,Spain,4/19/2023,TRUE,FALSE,Spain,year,89100,
127157,5398,Data Scientist,"Data Scientist Sunnyvale, CA","Sunnyvale, CA",via Dice,Full-time,FALSE,"California, United States",4/21/2023,FALSE,FALSE,United States,year,120000,
128747,887,Data Scientist,Data Scientist V,Anywhere,via Dice,Full-time,TRUE,"Florida, United States",2/23/2023,FALSE,TRUE,United States,year,193500,
128885,3207,Senior Data Scientist,Senior Data Scientist,"Menlo Park, CA",via Indeed,Full-time,FALSE,"California, United States",8/14/2023,FALSE,FALSE,United States,year,157500,
131420,5564,Data Scientist,Director Data Science,Anywhere,via LinkedIn,Full-time,TRUE,Sudan,3/28/2023,FALSE,TRUE,Sudan,year,145000,
131811,5582,Data Scientist,Data Scientist,"Houston, TX",via ZipRecruiter,Full-time,FALSE,Sudan,5/25/2023,FALSE,FALSE,Sudan,year,108500,
133221,5621,Data Analyst,Solar Energy Business Data Analyst,"Gainesville, FL",via ZipRecruiter,Full-time,FALSE,Georgia,11/6/2023,FALSE,TRUE,United States,year,52500,
133413,5631,Data Engineer,Principal Data Engineer,Georgia,via LinkedIn,Full-time,FALSE,"New York, United States",9/6/2023,FALSE,FALSE,United States,year,155000,
134375,244,Data Engineer,Senior Associate Data Engineering L2 DE - Big Data AWS,India,via Ai-Jobs.net,Full-time,FALSE,India,4/15/2023,FALSE,FALSE,India,year,96773,
135966,5719,Data Analyst,Data Analyst Lead,"Columbia, SC",via BeBee,Full-time,FALSE,Georgia,12/27/2023,FALSE,TRUE,United States,year,75000,
136018,5723,Data Analyst,QA Specialist/Data Analyst,"New York, NY",via Indeed,Full-time,FALSE,"New York, United States",10/19/2023,FALSE,TRUE,United States,year,57500,
136756,5749,Data Scientist,Data Scientist,United States,via LinkedIn,Full-time,FALSE,"Illinois, United States",2/3/2023,FALSE,FALSE,United States,year,110000,
137626,5785,Data Analyst,"Market Data Manager, APAC",Hong Kong,via Ai-Jobs.net,Full-time,FALSE,Hong Kong,9/20/2023,FALSE,FALSE,Hong Kong,year,101750,
140998,5899,Data Engineer,Data Engineer,"New Hampshire, OH",via LinkedIn,Full-time,FALSE,"Illinois, United States",2/16/2023,FALSE,FALSE,United States,year,117500,
142580,5952,Data Engineer,"Big Data Engineer (Only USC, GC -Full time)","Minneapolis, MN",via Indeed,Full-time,FALSE,Georgia,9/7/2023,TRUE,TRUE,United States,year,112500,
144209,479,Data Scientist,"Manager, Data Science (Machine Learning)","Johannesburg, South Africa",via Ai-Jobs.net,Full-time,FALSE,South Africa,6/7/2023,FALSE,FALSE,South Africa,year,44100,
144835,6034,Senior Data Engineer,Senior Data Engineer,"Anchorage, AK",via Indeed,Full-time,FALSE,"New York, United States",12/15/2023,FALSE,TRUE,United States,year,122500,
145502,6060,Data Analyst,Data Analyst - SQL (Electric Utility Scada),"California City, CA",via Ai-Jobs.net,Full-time,FALSE,"California, United States",6/30/2023,TRUE,FALSE,United States,year,100500,
146252,5398,Data Engineer,Data Engineer,"Los Angeles, CA",via Dice,Full-time,FALSE,Georgia,1/23/2023,FALSE,FALSE,United States,year,90000,
146332,154,Data Scientist,Data Scientist,"Springfield, VA",via BeBee,Full-time and Part-time,FALSE,"New York, United States",12/7/2023,FALSE,TRUE,United States,year,100000,
146581,6098,Business Analyst,"Reporting Analyst IV (Greater LA Area, CA)","Los Angeles, CA",via Built In LA,Full-time,FALSE,"California, United States",6/30/2023,FALSE,FALSE,United States,year,124497,
147339,4106,Senior Data Scientist,Senior Data Scientist,United States,via Indeed,Full-time,FALSE,"Illinois, United States",8/4/2023,FALSE,TRUE,United States,year,165000,
147345,6132,Senior Data Scientist,"Senior Data Scientist (Greater NYC Area, NY)","New York, NY",via Built In NYC,Full-time,FALSE,"New York, United States",6/7/2023,FALSE,TRUE,United States,year,170000,
147477,3001,Senior Data Scientist,Senior Data Scientist (TS/SCI clearance),United States,via Ai-Jobs.net,Full-time,FALSE,Sudan,5/16/2023,FALSE,FALSE,Sudan,year,157500,
147675,1961,Senior Data Engineer,Sr Data Engineer (Power BI),"Bengaluru, Karnataka, India",via Ai-Jobs.net,Full-time,FALSE,India,8/18/2023,FALSE,FALSE,India,year,147500,
148783,6189,Data Engineer,Snowflake Data Engineer,Anywhere,via LinkedIn,Contractor,TRUE,Sudan,9/6/2023,FALSE,FALSE,Sudan,year,110000,
152556,6304,Data Engineer,"Data Engineer (Frankfurt, Gemany)","Frankfurt, Germany",via Ai-Jobs.net,Full-time,FALSE,Germany,5/15/2023,FALSE,FALSE,Germany,year,96773,
153575,6344,Data Analyst,Strategic Data Project Analyst,,via LinkedIn,Full-time,FALSE,"New York, United States",3/29/2023,TRUE,FALSE,United States,year,100000,
153775,156,Data Analyst,Supply Chain Data Analyst (Network Optimization),Georgia,via LinkedIn,Full-time,FALSE,Georgia,8/21/2023,FALSE,FALSE,United States,year,110000,
154083,6364,Data Analyst,Data Analyst,"Richardson, TX",via Indeed,Full-time,FALSE,"Texas, United States",7/5/2023,FALSE,TRUE,United States,year,60000,
155094,1430,Data Analyst,Data Architect,"Machelen, Belgium",via Ai-Jobs.net,Full-time,FALSE,Belgium,7/26/2023,FALSE,FALSE,Belgium,year,165000,
155903,6421,Data Scientist,Sr. Data Scientist (TS/SCI),United States,via LinkedIn,Full-time,FALSE,"Illinois, United States",5/8/2023,FALSE,FALSE,United States,year,220000,
156010,754,Senior Data Scientist,Senior Data Science Manager,"San Francisco, CA",via LinkedIn,Full-time,FALSE,"California, United States",6/5/2023,FALSE,FALSE,United States,year,315000,
156242,6431,Data Engineer,Data Engineer,"Miami, FL",via LinkedIn,Full-time,FALSE,Georgia,6/26/2023,FALSE,FALSE,United States,year,225000,
157059,453,Senior Data Engineer,Senior Data Engineer,"Los Angeles, CA",via WJHL Jobs,Full-time,FALSE,Georgia,4/24/2023,FALSE,FALSE,United States,year,180000,
158082,6501,Data Engineer,Data Engineer,Anywhere,via LinkedIn,Full-time,TRUE,"New York, United States",3/9/2023,FALSE,TRUE,United States,year,140000,
158336,6510,Data Analyst,Machine Learning Data Analyst,"Tel Aviv-Yafo, Israel",via Ai-Jobs.net,Full-time,FALSE,Israel,7/4/2023,FALSE,FALSE,Israel,year,105000,
158822,6526,Data Engineer,AWS Data Engineer / MLOps Engineer,"South San Francisco, CA",via Dice,Full-time,FALSE,"Texas, United States",3/6/2023,FALSE,FALSE,United States,year,110000,
159509,6547,Data Scientist,Data Scientist,"Frisco, TX",via Dice,Full-time,FALSE,"Texas, United States",9/28/2023,FALSE,TRUE,United States,year,80000,
160308,2852,Data Engineer,"Data Engineer, Hardware",Canada,via Ai-Jobs.net,Full-time,FALSE,Canada,3/28/2023,TRUE,FALSE,Canada,year,147500,
161103,6619,Data Scientist,Principal Data Scientist,"King of Prussia, PA",via Indeed,Full-time,FALSE,"New York, United States",5/5/2023,FALSE,TRUE,United States,year,225000,
162519,6660,Data Analyst,Clinical Data Analyst II,"Los Angeles, CA",via Indeed,Full-time,FALSE,"California, United States",5/12/2023,FALSE,TRUE,United States,year,77265,
163522,3431,Data Scientist,Genomics Data Scientist (Crop Science - Vegetable R&D),"St. Louis, MO",via Dice,Full-time,FALSE,Georgia,9/16/2023,FALSE,TRUE,United States,year,140000,
163723,348,Senior Data Engineer,Senior Data Engineer,"Austin, TX",via Indeed,Full-time,FALSE,"New York, United States",3/11/2023,FALSE,TRUE,United States,year,122000,
164261,2490,Senior Data Engineer,Senior Data Engineer,"Milwaukee, WI",via Queen City News Jobs,Full-time,FALSE,"Florida, United States",8/15/2023,FALSE,FALSE,United States,year,97930,
164271,6728,Data Engineer,Cyber Security Data Engineer,"McLean, VA",via Indeed,Full-time,FALSE,"New York, United States",11/12/2023,TRUE,TRUE,United States,year,197500,
164512,6734,Data Analyst,Product Data Analyst,"New Berlin, WI",via Indeed,Full-time,FALSE,"Illinois, United States",8/24/2023,TRUE,TRUE,United States,year,87750,
165108,6761,Senior Data Engineer,Senior Data Engineer,Anywhere,via LinkedIn,Full-time,TRUE,"Florida, United States",3/15/2023,FALSE,TRUE,United States,year,155000,
165412,6773,Data Engineer,Data Engineer - Bangalore,"Bengaluru, Karnataka, India",via Ai-Jobs.net,Full-time,FALSE,India,3/27/2023,FALSE,FALSE,India,year,147500,
166013,6802,Senior Data Analyst,Senior Data Analyst,"Miami, FL",via Indeed,Full-time,FALSE,"Florida, United States",2/2/2023,TRUE,TRUE,United States,year,90000,
166242,6812,Data Scientist,Junior Data Scientist (StarX),United States,via Ai-Jobs.net,Full-time,FALSE,"Illinois, United States",3/13/2023,FALSE,TRUE,United States,year,155000,
167642,156,Data Scientist,Data Scientist,"Indianapolis, IN",via LinkedIn,Contractor,FALSE,Georgia,3/17/2023,FALSE,FALSE,United States,year,135000,
168420,6874,Data Scientist,Analytics Engineer,"Lisbon, Portugal",via Ai-Jobs.net,Full-time,FALSE,Portugal,4/4/2023,FALSE,FALSE,Portugal,year,147500,
169820,6921,Data Scientist,Expert I Data Science,Anywhere,via ZipRecruiter,Full-time,TRUE,"California, United States",7/29/2023,FALSE,TRUE,United States,year,128000,
170724,2852,Senior Data Scientist,Senior Data Scientist,"Melbourne VIC, Australia",via Ai-Jobs.net,Full-time,FALSE,Australia,8/16/2023,FALSE,FALSE,Australia,year,157500,
172260,6998,Data Scientist,Data Scientist - Retention,Anywhere,via LinkedIn,Full-time,TRUE,"California, United States",5/17/2023,FALSE,FALSE,United States,year,175000,
172693,4707,Senior Data Engineer,"Senior Engineer, Data Pipeline",Singapore,via Ai-Jobs.net,Full-time,FALSE,Singapore,7/21/2023,FALSE,FALSE,Singapore,year,79200,
173986,797,Data Engineer,Data Engineer,California,via LinkedIn,Full-time,FALSE,"California, United States",9/19/2023,FALSE,FALSE,United States,year,135000,
174488,7088,Data Engineer,Big Data Engineer,"Los Angeles, CA",via LinkedIn,Full-time,FALSE,Georgia,4/5/2023,FALSE,FALSE,United States,year,142000,
174507,7090,Data Scientist,Data Scientist - Agronomie (H/F) - CDI,"Saint-Sauveur, France",via Ai-Jobs.net,Full-time,FALSE,France,3/16/2023,FALSE,FALSE,France,year,157500,
174542,797,Data Engineer,Big Data Engineer,"Latham, NY",via Robert Half,Full-time,FALSE,"New York, United States",11/8/2023,TRUE,FALSE,United States,year,115000,
176458,7144,Data Scientist,Sr. Data Scientist,"San Mateo, CA",via Indeed,Full-time,FALSE,"California, United States",2/3/2023,FALSE,FALSE,United States,year,192189,
176856,7154,Data Scientist,Data Integration Specialist,"Paris, France",via Ai-Jobs.net,Full-time,FALSE,France,7/6/2023,TRUE,FALSE,France,year,72900,
177641,7170,Data Engineer,Data Engineer,Anywhere,via LinkedIn,Full-time,TRUE,United Kingdom,12/11/2023,TRUE,FALSE,United Kingdom,year,100000,
177972,7180,Machine Learning Engineer,Senior Machine Learning Engineer,"Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",via Ai-Jobs.net,Full-time,FALSE,Malaysia,1/20/2023,FALSE,FALSE,Malaysia,year,166000,
178152,453,Data Engineer,Data Engineer,"Jacksonville, FL",via Your Basin Jobs,Full-time,FALSE,Georgia,4/24/2023,TRUE,TRUE,United States,year,185000,
179088,244,Data Analyst,Digital Data Analyst,"Bogotá, Bogota, Colombia",via Ai-Jobs.net,Full-time,FALSE,Colombia,1/4/2023,TRUE,FALSE,Colombia,year,45000,
179581,1702,Data Engineer,Azure Data Engineer,Texas,via LinkedIn,Contractor,FALSE,Georgia,9/15/2023,FALSE,FALSE,United States,year,117500,
182458,7346,Data Engineer,"Manager, Data Engineering","Redwood City, CA",via Ai-Jobs.net,Full-time,FALSE,"New York, United States",5/4/2023,FALSE,TRUE,United States,year,177500,
182735,7353,Data Engineer,Data Engineer,"Irvine, CA",via LinkedIn,Full-time,FALSE,"Florida, United States",3/7/2023,FALSE,FALSE,United States,year,95000,
184527,7403,Data Engineer,Sr. Data Engineer,Anywhere,via Indeed,Full-time,TRUE,"Illinois, United States",9/19/2023,FALSE,FALSE,United States,year,112144,
185690,7437,Data Analyst,P&C Insurance Data Analyst,"Florham Park, NJ",via Dice.com,Full-time,FALSE,"New York, United States",12/4/2023,TRUE,FALSE,United States,year,100000,
185937,887,Data Engineer,Senior ML / Data Engineer,Anywhere,via Dice,Contractor,TRUE,"Illinois, United States",1/9/2023,FALSE,FALSE,United States,year,130000,
186052,7445,Data Analyst,Marketing Data Analyst,"Chicago, IL",via LinkedIn,Full-time,FALSE,"Illinois, United States",2/21/2023,FALSE,FALSE,United States,year,62500,
186073,7447,Data Engineer,Data Engineer II,Anywhere,via LinkedIn,Full-time,TRUE,"New York, United States",1/9/2023,FALSE,TRUE,United States,year,120000,
186088,7450,Data Scientist,Clinical Data Manager (H/F),"Issy-les-Moulineaux, France",via Ai-Jobs.net,Full-time,FALSE,France,8/30/2023,FALSE,FALSE,France,year,56700,
187626,7495,Data Scientist,Innovation - Data Scientist,Anywhere,via Indeed,Full-time,TRUE,"California, United States",9/5/2023,FALSE,TRUE,United States,year,85600,
187958,7508,Data Scientist,Data Scientist,"Louisville, KY",via Indeed,Full-time,FALSE,Georgia,10/30/2023,FALSE,TRUE,United States,year,130000,
189275,7559,Data Analyst,Data Analyst,"Iselin, NJ",via Indeed,Full-time,FALSE,"New York, United States",11/22/2023,TRUE,TRUE,United States,year,75000,
190656,7603,Data Engineer,Jr Data Analytics Engineer,Anywhere,via LinkedIn,Full-time,TRUE,"Florida, United States",10/10/2023,FALSE,FALSE,United States,year,113500,
190840,108,Data Engineer,Data Engineer,"Chicago, IL",via LinkedIn,Full-time,FALSE,"Illinois, United States",3/15/2023,FALSE,FALSE,United States,year,130000,
190871,7609,Machine Learning Engineer,Staff Machine Learning Engineer,"Toronto, ON, Canada",via Ai-Jobs.net,Full-time,FALSE,Canada,3/21/2023,FALSE,FALSE,Canada,year,80850,
193691,7710,Data Analyst,Data Analyst,"Pico Rivera, CA",via Indeed,Full-time,FALSE,"California, United States",2/21/2023,FALSE,TRUE,United States,year,80000,
194336,2463,Senior Data Scientist,"Sr. Mgr, Lead Analyst - Customer Analytics","Charlotte, NC",via ZipRecruiter,Full-time,FALSE,Georgia,2/11/2023,FALSE,TRUE,United States,year,131900,
194444,7733,Data Analyst,Presales Solutions Consultant (Data&AI),"Bangkok, Thailand",via Ai-Jobs.net,Full-time,FALSE,Thailand,7/27/2023,FALSE,FALSE,Thailand,year,79200,
194685,7740,Senior Data Engineer,Senior Data Engineer,"Los Angeles, CA",via Indeed,Full-time,FALSE,"California, United States",7/22/2023,FALSE,TRUE,United States,year,113978,
195735,2592,Data Analyst,Data Analyst,"Bakersfield, CA",via ZipRecruiter,Full-time,FALSE,"California, United States",1/4/2023,FALSE,TRUE,United States,year,70000,
197947,27,Data Scientist,"Data Scientist - Python, Data Modeling, PhD / Master's in Math","Redondo Beach, CA",via LinkedIn,Full-time,FALSE,"California, United States",4/27/2023,FALSE,TRUE,United States,year,115000,
199043,1788,Data Scientist,Data Scientist (Python Developer),"Hamburg, Germany",via Ai-Jobs.net,Full-time,FALSE,Germany,4/21/2023,FALSE,FALSE,Germany,year,131560,
199851,2155,Data Engineer,Principal Software / Data Engineer,"Austin, TX",via ZipRecruiter,Full-time,FALSE,"Texas, United States",10/23/2023,FALSE,TRUE,United States,year,287500,
200718,2843,Data Engineer,Data Engineer,Anywhere,via LinkedIn,Full-time,TRUE,"California, United States",7/12/2023,FALSE,TRUE,United States,year,122500,
201202,7956,Data Scientist,Full Stack Data Scientist,"Helsinki, Finland",via Ai-Jobs.net,Full-time,FALSE,Finland,11/24/2023,FALSE,FALSE,Finland,year,121064,
205314,8092,Business Analyst,Analyst,"Atlanta, GA",via LinkedIn,Full-time,FALSE,Georgia,2/27/2023,FALSE,TRUE,United States,year,150000,
206365,8127,Senior Data Engineer,Sr. Data Warehouse Engineer,Anywhere,via LinkedIn,Full-time,TRUE,"Texas, United States",4/28/2023,FALSE,FALSE,United States,year,200000,
206754,7131,Senior Data Engineer,Senior Data Engineer,United States,via LinkedIn,Full-time,FALSE,Georgia,4/14/2023,FALSE,FALSE,United States,year,175000,
207441,1605,Data Engineer,Data Engineer,Anywhere,via LinkedIn,Full-time,TRUE,"Texas, United States",6/14/2023,FALSE,FALSE,United States,year,95000,
209015,6629,Data Scientist,Sr Data Scienctist,"Sunnyvale, CA",via Dice.com,Contractor,FALSE,"California, United States",12/5/2023,FALSE,FALSE,United States,year,150000,
209069,8216,Data Analyst,DATA ANALYST III,"St. Louis, MO",via Indeed,Full-time,FALSE,"Illinois, United States",3/29/2023,FALSE,TRUE,United States,year,93617,
209784,1044,Data Analyst,Tax Data Analyst - Business Tax Advisory - Quan Services - Manager...,"Los Angeles, CA",via Indeed,Full-time,FALSE,"California, United States",6/19/2023,FALSE,TRUE,United States,year,133000,
210009,8247,Data Analyst,Wholesale Data Analyst,"Manila, Metro Manila, Philippines",via Ai-Jobs.net,Full-time,FALSE,Philippines,7/6/2023,FALSE,FALSE,Philippines,year,100500,
212348,8326,Data Engineer,Data Engineer,"Sunset Hills, MO",via LinkedIn,Full-time,FALSE,Georgia,6/30/2023,FALSE,TRUE,United States,year,130000,
212797,5613,Data Scientist,Staff Data Scientist,,via LinkedIn,Full-time,FALSE,Sudan,6/30/2023,FALSE,TRUE,Sudan,year,171000,
213258,8352,Data Scientist,Data Scientist,Anywhere,via LinkedIn,Full-time,TRUE,"Illinois, United States",3/10/2023,FALSE,FALSE,United States,year,165000,
213593,8364,Data Analyst,Business / Data Analyst,"Mountain View, CA",via Dice,Full-time,FALSE,"California, United States",7/19/2023,TRUE,FALSE,United States,year,90000,
215320,8412,Business Analyst,Lead BI Analyst,"Irvine, CA",via LinkedIn,Full-time,FALSE,"California, United States",11/9/2023,FALSE,FALSE,United States,year,125000,
216052,8436,Data Engineer,Data Engineer,"Helsinki, Finland",via Ai-Jobs.net,Full-time,FALSE,Finland,1/6/2023,TRUE,FALSE,Finland,year,98302,
219137,8535,Data Analyst,SAS Data Analyst,"Milwaukee, WI",via Indeed,Full-time,FALSE,"Illinois, United States",2/23/2023,TRUE,TRUE,United States,year,82500,
